,title_year,start_year,runtime_minutes,genres,averagerating,numvotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,Unknown,War,Western,release_date,production_budget,domestic_gross,worldwide_gross,total_gross,gross_less_budget
152,Water for Elephants (2011),2011,120.0,"Drama,Romance",6.9,105812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-04-22,38000000,58709717,116809717,175519434,137519434
461,The Host (2013),2013,125.0,"Action,Adventure,Drama",5.9,105633,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-03-29,50000000,26623701,64477051,91100752,41100752
1311,Kubo and the Two Strings (2016),2016,101.0,"Action,Adventure,Animation",7.8,105578,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-08-19,55000000,48023088,77548122,125571210,70571210
759,Parker (2013),2013,118.0,"Action,Crime,Thriller",6.2,105529,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013-01-25,35000000,17616641,48543388,66160029,31160029
713,Nebraska (2013),2013,115.0,"Adventure,Comedy,Drama",7.7,105304,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-11-15,12000000,17654912,24761360,42416272,30416272
484,Premium Rush (2012),2012,91.0,"Action,Crime,Thriller",6.5,105279,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012-08-24,35000000,20275446,31393201,51668647,16668647
2,A Walk Among the Tombstones (2014),2014,114.0,"Action,Crime,Drama",6.5,105116,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-09-19,28000000,26017685,62108587,88126272,60126272
13,The Giver (2014),2014,97.0,"Drama,Romance,Sci-Fi",6.5,104999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014-08-15,25000000,45090374,66540205,111630579,86630579
1452,Upgrade (2018),2018,100.0,"Action,Sci-Fi,Thriller",7.6,104978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2018-06-01,3000000,11977130,16553285,28530415,25530415
773,Trance (2013),2013,101.0,"Crime,Drama,Mystery",6.9,104951,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2013-04-05,16000000,2322593,22594052,24916645,8916645
1097,I Origins (2014),2014,106.0,"Drama,Romance,Sci-Fi",7.4,104718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014-07-18,1000000,336472,852399,1188871,188871
23,The Crazies (2010),2010,101.0,"Horror,Thriller",6.5,104465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010-02-26,19000000,39123589,56445534,95569123,76569123
1404,The Big Sick (2017),2017,120.0,"Comedy,Drama,Romance",7.6,104008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017-06-23,5000000,42872467,53972860,96845327,91845327
762,The Call (2013),2013,94.0,"Crime,Drama,Horror",6.7,103780,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-03-15,12800000,51872378,69821476,121693854,108893854
1321,Neighbors 2: Sorority Rising (2016),2016,92.0,Comedy,5.7,102793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-05-20,35000000,55340730,108757621,164098351,129098351
1210,Nerve (2016),2016,96.0,"Action,Adventure,Crime",6.5,102782,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-27,20000000,38583626,70652284,109235910,89235910
999,The Family (2013),2013,111.0,"Comedy,Crime,Thriller",6.3,102576,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013-09-13,30000000,36918811,51078541,87997352,57997352
1465,Us (2019),2019,116.0,"Horror,Mystery,Thriller",7.1,102511,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2019-03-22,20000000,175006930,254210310,429217240,409217240
323,Lee Daniels' The Butler (2013),2013,132.0,"Biography,Drama",7.2,102468,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-16,30000000,116632095,177025498,293657593,263657593
1216,The Visit (2015),2015,94.0,"Horror,Mystery,Thriller",6.2,102459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2015-09-11,5000000,65206105,98677816,163883921,158883921
442,Red Riding Hood (2011),2011,100.0,"Fantasy,Horror,Mystery",5.5,102369,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2011-03-11,42000000,37662162,91678442,129340604,87340604
731,Percy Jackson: Sea of Monsters (2013),2013,106.0,"Adventure,Family,Fantasy",5.8,102313,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-07,90000000,68559554,200859554,269419108,179419108
303,Seeking a Friend for the End of the World (2012),2012,101.0,"Adventure,Comedy,Drama",6.7,102047,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-06-22,10000000,7078738,11766959,18845697,8845697
737,Dirty Grandpa (2016),2016,102.0,Comedy,5.9,101393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-22,11500000,35593113,105078449,140671562,129171562
1349,Bad Moms (2016),2016,100.0,Comedy,6.2,100952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-07-29,20000000,113257297,180998716,294256013,274256013
996,Carol (2015),2015,118.0,"Drama,Romance",7.2,100680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015-11-20,11800000,12711491,42843521,55555012,43755012
1366,Lights Out (2016),2016,81.0,"Drama,Horror,Mystery",6.3,100650,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2016-07-22,5000000,67268835,148806510,216075345,211075345
785,Sex Tape (2014),2014,94.0,"Comedy,Romance",5.1,100520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014-07-18,40000000,38543473,126069509,164612982,124612982
767,Pompeii (2014),2014,105.0,"Action,Adventure,Drama",5.5,100467,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-02-21,80000000,23169033,108469033,131638066,51638066
535,Only God Forgives (2013),2013,90.0,"Crime,Drama",5.7,100318,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-19,4800000,775849,4494560,5270409,470409
113,Little Fockers (2010),2010,98.0,"Comedy,Romance",5.5,99222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010-12-22,100000000,148438600,310650574,459089174,359089174
207,Out of the Furnace (2013),2013,116.0,"Crime,Drama,Thriller",6.8,99037,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013-12-04,22000000,11330849,15434375,26765224,4765224
949,Homefront (2013),2013,100.0,"Action,Thriller",6.5,98549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013-11-27,22000000,20158492,51695362,71853854,49853854
459,The Three Musketeers (2011),2011,110.0,"Action,Adventure,Romance",5.8,98408,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-10-21,90000000,20377913,139877913,160255826,70255826
561,Final Destination 5 (2011),2011,92.0,Horror,5.9,98061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-12,40000000,42587643,155011165,197598808,157598808
1250,The Equalizer 2 (2018),2018,121.0,"Action,Crime,Thriller",6.7,97963,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018-07-20,77000000,102084362,190453132,292537494,215537494
53,The Wolfman (2010),2010,103.0,"Drama,Fantasy,Horror",5.8,97873,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-02-12,150000000,62189884,142634358,204824242,54824242
623,Stoker (2013),2013,99.0,"Drama,Thriller",6.8,97393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013-03-01,12000000,1703125,12034913,13738038,1738038
638,Safe Haven (2013),2013,115.0,"Drama,Romance,Thriller",6.7,97055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013-02-14,28000000,71399120,94050951,165450071,137450071
1133,Crazy Rich Asians (2018),2018,120.0,"Comedy,Romance",7.0,96617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018-08-15,30000000,174532921,238099711,412632632,382632632
601,Safe (2012),2012,94.0,"Action,Crime,Thriller",6.5,96388,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012-04-27,33000000,17142080,41495213,58637293,25637293
148,Repo Men (2010),2010,111.0,"Action,Crime,Sci-Fi",6.3,96144,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010-03-19,32000000,13942007,18195238,32137245,137245
1022,Burnt (2015),2015,101.0,"Comedy,Drama",6.6,95988,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-30,20000000,13651946,36773510,50425456,30425456
1386,Sicario: Day of the Soldado (2018),2018,122.0,"Action,Crime,Drama",7.1,95650,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-29,35000000,50065850,75885196,125951046,90951046
83,Epic (2013),2013,102.0,"Adventure,Animation,Family",6.7,95318,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-05-24,100000000,107518682,262794441,370313123,270313123
998,Gods of Egypt (2016),2016,127.0,"Action,Adventure,Fantasy",5.4,95111,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-02-26,140000000,31153464,138836756,169990220,29990220
1258,The Predator (2018),2018,107.0,"Action,Adventure,Sci-Fi",5.4,94888,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-09-14,88000000,51024708,159487563,210512271,122512271
4,The Rum Diary (2011),2011,119.0,"Comedy,Drama",6.2,94787,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-28,45000000,13109815,21544732,34654547,-10345453
409,Fright Night (2011),2011,106.0,"Comedy,Horror",6.4,94555,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-19,30000000,18298649,40520649,58819298,28819298
381,Ride Along (2014),2014,99.0,"Action,Comedy,Crime",6.2,94529,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-01-17,25000000,134202565,153733800,287936365,262936365
320,The Lucky One (2012),2012,101.0,"Drama,Romance",6.5,94359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012-04-20,25000000,60457138,96633833,157090971,132090971
1359,Bumblebee (2018),2018,114.0,"Action,Adventure,Sci-Fi",6.9,94155,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-12-21,102000000,127195589,465195589,592391178,490391178
896,Run All Night (2015),2015,114.0,"Action,Drama,Thriller",6.6,94131,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015-03-13,50000000,26461644,66961644,93423288,43423288
438,Attack the Block (2011),2011,88.0,"Action,Comedy,Sci-Fi",6.7,93868,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011-07-29,13000000,1024175,6459183,7483358,-5516642
1269,The Boss Baby (2017),2017,97.0,"Adventure,Animation,Comedy",6.3,93730,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-03-31,125000000,175003033,510878762,685881795,560881795
406,Faster (2010),2010,98.0,"Action,Crime,Drama",6.5,93618,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-11-24,24000000,23240020,35792945,59032965,35032965
504,A Dangerous Method (2011),2011,99.0,"Biography,Drama,Romance",6.4,93259,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011-11-23,20000000,5702083,14807531,20509614,509614
